# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
62.589020;34.101427;16.175636;2.955182;0.027890;2.850000;0.000000
62.788985;34.064953;15.978958;2.961517;0.035449;2.850000;0.000000
62.988950;34.029889;15.782115;2.969362;0.043033;2.850000;0.000000
63.188915;33.996536;15.585068;2.978722;0.050636;2.850000;0.000000
63.388880;33.965191;15.387781;2.989597;0.058252;2.850000;0.000000
63.588845;33.936155;15.190217;3.001990;0.065869;2.850000;0.000000
63.788809;33.909727;14.992338;3.015899;0.073467;2.850000;0.000000
63.988774;33.886155;14.794222;3.030378;0.071623;2.850000;0.000000
64.188739;33.865414;14.595768;3.044478;0.069696;2.850000;0.000000
64.388704;33.847431;14.396987;3.058194;0.067738;2.850000;0.000000
64.588669;33.832130;14.197894;3.071522;0.065757;2.850000;0.000000
64.788634;33.819438;13.998500;3.084461;0.063757;2.850000;0.000000
64.988599;33.809280;13.798818;3.097007;0.061744;2.850000;0.000000
65.188564;33.801583;13.598861;3.109161;0.059723;2.850000;0.000000
65.388529;33.796272;13.398641;3.120920;0.057697;2.850000;0.000000
65.588494;33.793274;13.198171;3.132285;0.055671;2.850000;0.000000
65.788459;33.792513;12.997464;-3.139930;0.053854;2.850000;0.000000
65.988424;33.794011;12.796519;-3.127962;0.065285;2.850000;0.000000
66.188388;33.798148;12.595554;-3.113674;0.076918;2.850000;0.000000
66.388353;33.805388;12.394770;-3.097030;0.088811;2.850000;0.000000
66.588318;33.816196;12.194370;-3.077988;0.101004;2.850000;0.000000
66.788283;33.831037;11.994555;-3.056502;0.113517;2.850000;0.000000
66.988248;33.850376;11.795526;-3.032525;0.126342;2.850000;0.000000
67.188213;33.874679;11.597485;-3.006013;0.139444;2.850000;0.000000
67.388178;33.904410;11.400634;-2.976930;0.152747;2.850000;0.000000
67.588143;33.940035;11.205174;-2.945251;0.166136;2.850000;0.000000
67.788108;33.982020;11.011297;-2.910976;0.178059;2.850000;0.000000
67.988073;34.030646;10.818865;-2.877967;0.154412;2.850000;0.000000
68.188038;34.085171;10.627927;-2.849700;0.130234;2.850000;0.000000
68.388003;34.144701;10.438195;-2.826222;0.105909;2.850000;0.000000
68.587968;34.208346;10.249382;-2.807536;0.081685;2.850000;0.000000
68.787932;34.275213;10.061199;-2.793623;0.057701;2.850000;0.000000
68.987897;34.344408;9.873360;-2.784450;0.034008;2.850000;0.000000
69.187862;34.415041;9.685576;-2.779980;0.010600;2.850000;0.000000
69.387827;34.486218;9.497561;-2.780182;-0.012562;2.850000;0.000000
69.587792;34.557048;9.309027;-2.785028;-0.035526;2.850000;0.000000
69.787757;34.626639;9.119684;-2.794496;-0.058128;2.850000;0.000000
69.987722;34.694102;8.929301;-2.808274;-0.078356;2.850000;0.000000
70.187687;34.758532;8.737905;-2.826180;-0.099077;2.850000;0.000000
70.387652;34.819028;8.545551;-2.848304;-0.120488;2.850000;0.000000
70.587617;34.874690;8.352296;-2.874755;-0.142715;2.850000;0.000000
70.787582;34.924619;8.158195;-2.905657;-0.165796;2.850000;0.000000
70.987547;34.967913;7.963305;-2.941127;-0.189646;2.850000;0.000000
71.187511;35.003674;7.767679;-2.981260;-0.214022;2.850000;0.000000
71.387476;35.030999;7.571376;-3.026109;-0.238488;2.850000;0.000000
71.587441;35.048990;7.374450;-3.075652;-0.262384;2.850000;0.000000
71.787406;35.056747;7.176956;-3.129724;-0.280874;2.850000;0.000000
71.987371;35.053682;6.979028;3.099211;-0.267187;2.850000;0.000000
72.187336;35.040109;6.781038;3.047524;-0.253728;2.850000;0.000000
72.387301;35.016500;6.583396;2.998311;-0.240825;2.850000;0.000000
72.587266;34.983328;6.386511;2.951447;-0.228723;2.850000;0.000000
72.787231;34.941067;6.190792;2.906779;-0.217590;2.850000;0.000000
72.987196;34.890188;5.996649;2.864133;-0.207538;2.850000;0.000000
73.187161;34.831165;5.804491;2.823326;-0.198639;2.850000;0.000000
73.387126;34.764470;5.614729;2.784164;-0.190934;2.850000;0.000000
73.587090;34.690578;5.427771;2.746450;-0.184449;2.850000;0.000000
73.787055;34.609962;5.244032;2.710012;-0.177494;2.850000;0.000000
73.987020;34.523146;5.063754;2.676147;-0.160824;2.850000;0.000000
74.186985;34.430730;4.886643;2.645745;-0.143431;2.850000;0.000000
74.386950;34.333337;4.712355;2.618882;-0.125616;2.850000;0.000000
74.586915;34.231595;4.540548;2.595595;-0.107606;2.850000;0.000000
74.786880;34.126129;4.370877;2.575901;-0.089559;2.850000;0.000000
74.986845;34.017565;4.203001;2.559796;-0.071570;2.850000;0.000000
75.186810;33.906530;4.036575;2.547268;-0.053681;2.850000;0.000000
